"Family","ID","Sex","oTreatment","Size","Activity","Block","tstart","Lifespan","Censored","timegroup"
"xG","xG4","F","B","5.07","Flight","B",52,53,0,30
"xG","xG4","F","B","5.07","Flight","B",53,54,0,31
"xG","xG4","F","B","5.07","Flight","B",54,55,0,32
"xG","xG4","F","B","5.07","Flight","B",55,56,0,33
"xG","xG4","F","B","5.07","Flight","B",56,57,0,34
"xG","xG4","F","B","5.07","Flight","B",57,58,0,35
"xG","xG4","F","B","5.07","Flight","B",58,59,0,36
"xG","xG4","F","B","5.07","Flight","B",59,60,0,37
"xG","xG4","F","B","5.07","Flight","B",60,61,0,38
"xG","xG4","F","B","5.07","Flight","B",61,62,0,39
"xG","xG4","F","B","5.07","Flight","B",62,63,0,40
"xG","xG4","F","B","5.07","Flight","B",63,64,0,41
"xG","xG4","F","B","5.07","Flight","B",64,65,0,42
"xG","xG4","F","B","5.07","Flight","B",65,66,0,43
"xG","xG4","F","B","5.07","Flight","B",66,67,0,44
"xG","xG4","F","B","5.07","Flight","B",67,68,0,45
"xG","xG4","F","B","5.07","Flight","B",68,69,0,46
"xG","xG4","F","B","5.07","Flight","B",69,70,0,47
"xG","xG4","F","B","5.07","Flight","B",70,71,0,48
"xG","xG4","F","B","5.07","Flight","B",71,72,0,49
"xG","xG4","F","B","5.07","Flight","B",72,73,0,50
"xG","xG4","F","B","5.07","Flight","B",73,74,0,51
"xG","xG4","F","B","5.07","Flight","B",74,75,0,52
"xG","xG4","F","B","5.07","Flight","B",75,76,0,53
"xG","xG4","F","B","5.07","Flight","B",76,77,0,54
"xG","xG4","F","B","5.07","Flight","B",77,78,0,55
"xG","xG4","F","B","5.07","Flight","B",78,79,0,56
"xG","xG4","F","B","5.07","Flight","B",79,80,0,57
"xG","xG4","F","B","5.07","Flight","B",80,82,0,58
"xG","xG4","F","B","5.07","Flight","B",82,83,0,59
"xG","xG4","F","B","5.07","Flight","B",83,84,0,60
"xG","xG4","F","B","5.07","Flight","B",84,85,0,61
"xG","xG4","F","B","5.07","Flight","B",85,86,0,62
"xG","xG4","F","B","5.07","Flight","B",86,87,0,63
"xG","xG4","F","B","5.07","Flight","B",87,89,0,64
"xG","xG4","F","B","5.07","Flight","B",89,90,0,65
"xG","xG4","F","B","5.07","Flight","B",90,91,0,66
"xG","xG4","F","B","5.07","Flight","B",91,92,0,67
"xG","xG4","F","B","5.07","Flight","B",92,93,0,68
"xG","xG4","F","B","5.07","Flight","B",93,94,0,69
"xG","xG4","F","B","5.07","Flight","B",94,95,0,70
"xG","xG4","F","B","5.07","Flight","B",95,96,0,71
"xG","xG4","F","B","5.07","Flight","B",96,97,0,72
"xG","xG4","F","B","5.07","Flight","B",97,98,0,73
"xG","xG4","F","B","5.07","Flight","B",98,99,0,74
"xG","xG4","F","B","5.07","Flight","B",99,100,0,75
"xG","xG4","F","B","5.07","Flight","B",100,102,0,76
"xG","xG4","F","B","5.07","Flight","B",102,103,0,77
"xG","xG4","F","B","5.07","Flight","B",103,105,0,78
"xG","xG4","F","B","5.07","Flight","B",105,106,0,79
"xG","xG4","F","B","5.07","Flight","B",106,107,0,80
"xG","xG4","F","B","5.07","Flight","B",107,108,0,81
"xG","xG4","F","B","5.07","Flight","B",108,109,0,82
"xG","xG4","F","B","5.07","Flight","B",109,110,0,83
"xG","xG4","F","B","5.07","Flight","B",110,111,0,84
"xG","xG4","F","B","5.07","Flight","B",111,112,0,85
"xG","xG4","F","B","5.07","Flight","B",112,114,0,86
"xG","xG4","F","B","5.07","Flight","B",114,115,0,87
"xG","xG4","F","B","5.07","Flight","B",115,117,0,88
"xG","xG4","F","B","5.07","Flight","B",117,118,0,89
"xG","xG4","F","B","5.07","Flight","B",118,119,0,90
"xG","xG4","F","B","5.07","Flight","B",119,120,0,91
"xG","xG4","F","B","5.07","Flight","B",120,121,0,92
"xG","xG4","F","B","5.07","Flight","B",121,122,0,93
"xG","xG4","F","B","5.07","Flight","B",122,123,0,94
"xG","xG4","F","B","5.07","Flight","B",123,124,0,95
"xG","xG4","F","B","5.07","Flight","B",124,125,0,96
"xG","xG4","F","B","5.07","Flight","B",125,126,0,97
"xG","xG4","F","B","5.07","Flight","B",126,128,0,98
"xG","xG4","F","B","5.07","Flight","B",128,129,0,99
"xG","xG4","F","B","5.07","Flight","B",129,130,0,100
"xG","xG4","F","B","5.07","Flight","B",130,131,0,101
"xG","xG4","F","B","5.07","Flight","B",131,133,0,102
"xG","xG4","F","B","5.07","Flight","B",133,135,0,103
"xG","xG4","F","B","5.07","Flight","B",135,136,0,104
"xG","xG4","F","B","5.07","Flight","B",136,137,0,105
"xG","xG4","F","B","5.07","Flight","B",137,138,0,106
"xG","xG4","F","B","5.07","Flight","B",138,139,0,107
"xG","xG4","F","B","5.07","Flight","B",139,140,0,108
"xG","xG4","F","B","5.07","Flight","B",140,141,0,109
"xG","xG4","F","B","5.07","Flight","B",141,142,1,110
"xB","xB10","M","A","5.11","Flight","B",0,4,0,1
"xB","xB10","M","A","5.11","Flight","B",4,7,0,2
"xB","xB10","M","A","5.11","Flight","B",7,8,0,3
"xB","xB10","M","A","5.11","Flight","B",8,9,0,4
"xB","xB10","M","A","5.11","Flight","B",9,10,0,5
"xB","xB10","M","A","5.11","Flight","B",10,11,0,6
"xB","xB10","M","A","5.11","Flight","B",11,12,0,7
"xB","xB10","M","A","5.11","Flight","B",12,13,0,8
"xB","xB10","M","A","5.11","Flight","B",13,16,0,9
"xB","xB10","M","A","5.11","Flight","B",16,17,0,10
"xB","xB10","M","A","5.11","Flight","B",17,20,0,11
"xB","xB10","M","A","5.11","Flight","B",20,21,0,12
"xB","xB10","M","A","5.11","Flight","B",21,24,0,13
"xB","xB10","M","A","5.11","Flight","B",24,26,0,14
"xB","xB10","M","A","5.11","Flight","B",26,27,0,15
"xB","xB10","M","A","5.11","Flight","B",27,28,0,16
"xB","xB10","M","A","5.11","Flight","B",28,31,0,17
"xB","xB10","M","A","5.11","Flight","B",31,36,0,18
"xB","xB10","M","A","5.11","Flight","B",36,39,0,19
"xB","xB10","M","A","5.11","Flight","B",39,40,0,20
"xB","xB10","M","A","5.11","Flight","B",40,43,0,21
"xB","xB10","M","A","5.11","Flight","B",43,44,0,22
"xB","xB10","M","A","5.11","Flight","B",44,45,0,23
"xB","xB10","M","A","5.11","Flight","B",45,46,0,24
"xB","xB10","M","A","5.11","Flight","B",46,47,0,25
"xB","xB10","M","A","5.11","Flight","B",47,48,0,26
"xB","xB10","M","A","5.11","Flight","B",48,49,0,27
"xB","xB10","M","A","5.11","Flight","B",49,51,0,28
"xB","xB10","M","A","5.11","Flight","B",51,52,0,29
"xB","xB10","M","A","5.11","Flight","B",52,53,0,30
"xB","xB10","M","A","5.11","Flight","B",53,54,0,31
"xB","xB10","M","A","5.11","Flight","B",54,55,0,32
"xB","xB10","M","A","5.11","Flight","B",55,56,0,33
"xB","xB10","M","A","5.11","Flight","B",56,57,0,34
"xB","xB10","M","A","5.11","Flight","B",57,58,0,35
"xB","xB10","M","A","5.11","Flight","B",58,59,0,36
"xB","xB10","M","A","5.11","Flight","B",59,60,0,37
"xB","xB10","M","A","5.11","Flight","B",60,61,0,38
"xB","xB10","M","A","5.11","Flight","B",61,62,0,39
"xB","xB10","M","A","5.11","Flight","B",62,63,0,40
"xB","xB10","M","A","5.11","Flight","B",63,64,0,41
"xB","xB10","M","A","5.11","Flight","B",64,65,0,42
"xB","xB10","M","A","5.11","Flight","B",65,66,0,43
"xB","xB10","M","A","5.11","Flight","B",66,67,0,44
"xB","xB10","M","A","5.11","Flight","B",67,68,0,45
"xB","xB10","M","A","5.11","Flight","B",68,69,0,46
"xB","xB10","M","A","5.11","Flight","B",69,70,0,47
"xB","xB10","M","A","5.11","Flight","B",70,71,0,48
"xB","xB10","M","A","5.11","Flight","B",71,72,0,49
"xB","xB10","M","A","5.11","Flight","B",72,73,0,50
"xB","xB10","M","A","5.11","Flight","B",73,74,0,51
"xB","xB10","M","A","5.11","Flight","B",74,75,0,52
"xB","xB10","M","A","5.11","Flight","B",75,76,0,53
"xB","xB10","M","A","5.11","Flight","B",76,77,0,54
"xB","xB10","M","A","5.11","Flight","B",77,78,0,55
"xB","xB10","M","A","5.11","Flight","B",78,79,0,56
"xB","xB10","M","A","5.11","Flight","B",79,80,0,57
"xB","xB10","M","A","5.11","Flight","B",80,82,0,58
"xB","xB10","M","A","5.11","Flight","B",82,83,0,59
"xB","xB10","M","A","5.11","Flight","B",83,84,0,60
"xB","xB10","M","A","5.11","Flight","B",84,85,0,61
"xB","xB10","M","A","5.11","Flight","B",85,86,0,62
"xB","xB10","M","A","5.11","Flight","B",86,87,0,63
"xB","xB10","M","A","5.11","Flight","B",87,89,0,64
"xB","xB10","M","A","5.11","Flight","B",89,90,0,65
"xB","xB10","M","A","5.11","Flight","B",90,91,0,66
"xB","xB10","M","A","5.11","Flight","B",91,92,0,67
"xB","xB10","M","A","5.11","Flight","B",92,93,0,68
"xB","xB10","M","A","5.11","Flight","B",93,94,0,69
"xB","xB10","M","A","5.11","Flight","B",94,95,0,70
"xB","xB10","M","A","5.11","Flight","B",95,96,0,71
"xB","xB10","M","A","5.11","Flight","B",96,97,0,72
"xB","xB10","M","A","5.11","Flight","B",97,98,0,73
"xB","xB10","M","A","5.11","Flight","B",98,99,0,74
"xB","xB10","M","A","5.11","Flight","B",99,100,0,75
"xB","xB10","M","A","5.11","Flight","B",100,102,0,76
"xB","xB10","M","A","5.11","Flight","B",102,103,0,77
"xB","xB10","M","A","5.11","Flight","B",103,105,0,78
"xB","xB10","M","A","5.11","Flight","B",105,106,0,79
"xB","xB10","M","A","5.11","Flight","B",106,107,0,80
"xB","xB10","M","A","5.11","Flight","B",107,108,0,81
"xB","xB10","M","A","5.11","Flight","B",108,109,0,82
"xB","xB10","M","A","5.11","Flight","B",109,110,0,83
"xB","xB10","M","A","5.11","Flight","B",110,111,0,84
"xB","xB10","M","A","5.11","Flight","B",111,112,0,85
"xB","xB10","M","A","5.11","Flight","B",112,114,0,86
"xB","xB10","M","A","5.11","Flight","B",114,115,0,87
"xB","xB10","M","A","5.11","Flight","B",115,117,0,88
"xB","xB10","M","A","5.11","Flight","B",117,118,0,89
"xB","xB10","M","A","5.11","Flight","B",118,119,0,90
"xB","xB10","M","A","5.11","Flight","B",119,120,0,91
"xB","xB10","M","A","5.11","Flight","B",120,121,0,92
"xB","xB10","M","A","5.11","Flight","B",121,122,0,93
"xB","xB10","M","A","5.11","Flight","B",122,123,0,94
"xB","xB10","M","A","5.11","Flight","B",123,124,0,95
"xB","xB10","M","A","5.11","Flight","B",124,125,0,96
"xB","xB10","M","A","5.11","Flight","B",125,126,0,97
"xB","xB10","M","A","5.11","Flight","B",126,128,0,98
"xB","xB10","M","A","5.11","Flight","B",128,129,0,99
"xB","xB10","M","A","5.11","Flight","B",129,130,0,100
"xB","xB10","M","A","5.11","Flight","B",130,131,0,101
"xB","xB10","M","A","5.11","Flight","B",131,133,0,102
"xB","xB10","M","A","5.11","Flight","B",133,135,0,103
"xB","xB10","M","A","5.11","Flight","B",135,136,0,104
"xB","xB10","M","A","5.11","Flight","B",136,137,0,105
"xB","xB10","M","A","5.11","Flight","B",137,138,0,106
"xB","xB10","M","A","5.11","Flight","B",138,139,0,107
"xB","xB10","M","A","5.11","Flight","B",139,140,0,108
"xB","xB10","M","A","5.11","Flight","B",140,141,0,109
"xB","xB10","M","A","5.11","Flight","B",141,142,1,110
"xAI","xAI5","F","A","4.05","Flight","F",0,4,0,1
"xAI","xAI5","F","A","4.05","Flight","F",4,7,0,2
"xAI","xAI5","F","A","4.05","Flight","F",7,8,0,3
"xAI","xAI5","F","A","4.05","Flight","F",8,9,0,4
"xAI","xAI5","F","A","4.05","Flight","F",9,10,0,5
"xAI","xAI5","F","A","4.05","Flight","F",10,11,0,6
"xAI","xAI5","F","A","4.05","Flight","F",11,12,0,7
"xAI","xAI5","F","A","4.05","Flight","F",12,13,0,8
"xAI","xAI5","F","A","4.05","Flight","F",13,16,0,9
"xAI","xAI5","F","A","4.05","Flight","F",16,17,0,10
"xAI","xAI5","F","A","4.05","Flight","F",17,20,0,11
"xAI","xAI5","F","A","4.05","Flight","F",20,21,0,12
"xAI","xAI5","F","A","4.05","Flight","F",21,24,0,13
"xAI","xAI5","F","A","4.05","Flight","F",24,26,0,14
"xAI","xAI5","F","A","4.05","Flight","F",26,27,0,15
"xAI","xAI5","F","A","4.05","Flight","F",27,28,0,16
"xAI","xAI5","F","A","4.05","Flight","F",28,31,0,17
"xAI","xAI5","F","A","4.05","Flight","F",31,36,0,18
"xAI","xAI5","F","A","4.05","Flight","F",36,39,0,19
"xAI","xAI5","F","A","4.05","Flight","F",39,40,0,20
"xAI","xAI5","F","A","4.05","Flight","F",40,43,0,21
"xAI","xAI5","F","A","4.05","Flight","F",43,44,0,22
"xAI","xAI5","F","A","4.05","Flight","F",44,45,0,23
"xAI","xAI5","F","A","4.05","Flight","F",45,46,0,24
"xAI","xAI5","F","A","4.05","Flight","F",46,47,0,25
"xAI","xAI5","F","A","4.05","Flight","F",47,48,0,26
"xAI","xAI5","F","A","4.05","Flight","F",48,49,0,27
"xAI","xAI5","F","A","4.05","Flight","F",49,51,0,28
"xAI","xAI5","F","A","4.05","Flight","F",51,52,0,29
"xAI","xAI5","F","A","4.05","Flight","F",52,53,0,30
"xAI","xAI5","F","A","4.05","Flight","F",53,54,0,31
"xAI","xAI5","F","A","4.05","Flight","F",54,55,0,32
"xAI","xAI5","F","A","4.05","Flight","F",55,56,0,33
"xAI","xAI5","F","A","4.05","Flight","F",56,57,0,34
"xAI","xAI5","F","A","4.05","Flight","F",57,58,0,35
"xAI","xAI5","F","A","4.05","Flight","F",58,59,0,36
"xAI","xAI5","F","A","4.05","Flight","F",59,60,0,37
"xAI","xAI5","F","A","4.05","Flight","F",60,61,0,38
"xAI","xAI5","F","A","4.05","Flight","F",61,62,0,39
"xAI","xAI5","F","A","4.05","Flight","F",62,63,0,40
"xAI","xAI5","F","A","4.05","Flight","F",63,64,0,41
"xAI","xAI5","F","A","4.05","Flight","F",64,65,0,42
"xAI","xAI5","F","A","4.05","Flight","F",65,66,0,43
"xAI","xAI5","F","A","4.05","Flight","F",66,67,0,44
"xAI","xAI5","F","A","4.05","Flight","F",67,68,0,45
"xAI","xAI5","F","A","4.05","Flight","F",68,69,0,46
"xAI","xAI5","F","A","4.05","Flight","F",69,70,0,47
"xAI","xAI5","F","A","4.05","Flight","F",70,71,0,48
"xAI","xAI5","F","A","4.05","Flight","F",71,72,0,49
"xAI","xAI5","F","A","4.05","Flight","F",72,73,0,50
"xAI","xAI5","F","A","4.05","Flight","F",73,74,0,51
"xAI","xAI5","F","A","4.05","Flight","F",74,75,0,52
"xAI","xAI5","F","A","4.05","Flight","F",75,76,0,53
"xAI","xAI5","F","A","4.05","Flight","F",76,77,0,54
"xAI","xAI5","F","A","4.05","Flight","F",77,78,0,55
"xAI","xAI5","F","A","4.05","Flight","F",78,79,0,56
"xAI","xAI5","F","A","4.05","Flight","F",79,80,0,57
"xAI","xAI5","F","A","4.05","Flight","F",80,82,0,58
"xAI","xAI5","F","A","4.05","Flight","F",82,83,0,59
"xAI","xAI5","F","A","4.05","Flight","F",83,84,0,60
"xAI","xAI5","F","A","4.05","Flight","F",84,85,0,61
"xAI","xAI5","F","A","4.05","Flight","F",85,86,0,62
"xAI","xAI5","F","A","4.05","Flight","F",86,87,0,63
"xAI","xAI5","F","A","4.05","Flight","F",87,89,0,64
"xAI","xAI5","F","A","4.05","Flight","F",89,90,0,65
"xAI","xAI5","F","A","4.05","Flight","F",90,91,0,66
"xAI","xAI5","F","A","4.05","Flight","F",91,92,0,67
"xAI","xAI5","F","A","4.05","Flight","F",92,93,0,68
"xAI","xAI5","F","A","4.05","Flight","F",93,94,0,69
"xAI","xAI5","F","A","4.05","Flight","F",94,95,0,70
"xAI","xAI5","F","A","4.05","Flight","F",95,96,0,71
"xAI","xAI5","F","A","4.05","Flight","F",96,97,0,72
"xAI","xAI5","F","A","4.05","Flight","F",97,98,0,73
"xAI","xAI5","F","A","4.05","Flight","F",98,99,0,74
"xAI","xAI5","F","A","4.05","Flight","F",99,100,0,75
"xAI","xAI5","F","A","4.05","Flight","F",100,102,0,76
"xAI","xAI5","F","A","4.05","Flight","F",102,103,0,77
"xAI","xAI5","F","A","4.05","Flight","F",103,105,0,78
"xAI","xAI5","F","A","4.05","Flight","F",105,106,0,79
"xAI","xAI5","F","A","4.05","Flight","F",106,107,0,80
"xAI","xAI5","F","A","4.05","Flight","F",107,108,0,81
"xAI","xAI5","F","A","4.05","Flight","F",108,109,0,82
"xAI","xAI5","F","A","4.05","Flight","F",109,110,0,83
"xAI","xAI5","F","A","4.05","Flight","F",110,111,0,84
"xAI","xAI5","F","A","4.05","Flight","F",111,112,0,85
"xAI","xAI5","F","A","4.05","Flight","F",112,114,0,86
"xAI","xAI5","F","A","4.05","Flight","F",114,115,0,87
"xAI","xAI5","F","A","4.05","Flight","F",115,117,0,88
"xAI","xAI5","F","A","4.05","Flight","F",117,118,0,89
"xAI","xAI5","F","A","4.05","Flight","F",118,119,0,90
"xAI","xAI5","F","A","4.05","Flight","F",119,120,0,91
"xAI","xAI5","F","A","4.05","Flight","F",120,121,0,92
"xAI","xAI5","F","A","4.05","Flight","F",121,122,0,93
"xAI","xAI5","F","A","4.05","Flight","F",122,123,0,94
"xAI","xAI5","F","A","4.05","Flight","F",123,124,0,95
"xAI","xAI5","F","A","4.05","Flight","F",124,125,0,96
"xAI","xAI5","F","A","4.05","Flight","F",125,126,0,97
"xAI","xAI5","F","A","4.05","Flight","F",126,128,0,98
"xAI","xAI5","F","A","4.05","Flight","F",128,129,0,99
"xAI","xAI5","F","A","4.05","Flight","F",129,130,0,100
"xAI","xAI5","F","A","4.05","Flight","F",130,131,0,101
"xAI","xAI5","F","A","4.05","Flight","F",131,133,0,102
"xAI","xAI5","F","A","4.05","Flight","F",133,135,0,103
"xAI","xAI5","F","A","4.05","Flight","F",135,136,0,104
"xAI","xAI5","F","A","4.05","Flight","F",136,137,0,105
"xAI","xAI5","F","A","4.05","Flight","F",137,138,0,106
"xAI","xAI5","F","A","4.05","Flight","F",138,139,0,107
"xAI","xAI5","F","A","4.05","Flight","F",139,140,0,108
"xAI","xAI5","F","A","4.05","Flight","F",140,141,1,109
"xJ","xJ2","M","A","4.456666667","Flight","C",0,4,0,1
"xJ","xJ2","M","A","4.456666667","Flight","C",4,7,0,2
"xJ","xJ2","M","A","4.456666667","Flight","C",7,8,0,3
"xJ","xJ2","M","A","4.456666667","Flight","C",8,9,0,4
"xJ","xJ2","M","A","4.456666667","Flight","C",9,10,0,5
"xJ","xJ2","M","A","4.456666667","Flight","C",10,11,0,6
"xJ","xJ2","M","A","4.456666667","Flight","C",11,12,0,7
"xJ","xJ2","M","A","4.456666667","Flight","C",12,13,0,8
"xJ","xJ2","M","A","4.456666667","Flight","C",13,16,0,9
"xJ","xJ2","M","A","4.456666667","Flight","C",16,17,0,10
"xJ","xJ2","M","A","4.456666667","Flight","C",17,20,0,11
"xJ","xJ2","M","A","4.456666667","Flight","C",20,21,0,12
"xJ","xJ2","M","A","4.456666667","Flight","C",21,24,0,13
"xJ","xJ2","M","A","4.456666667","Flight","C",24,26,0,14
"xJ","xJ2","M","A","4.456666667","Flight","C",26,27,0,15
"xJ","xJ2","M","A","4.456666667","Flight","C",27,28,0,16
"xJ","xJ2","M","A","4.456666667","Flight","C",28,31,0,17
"xJ","xJ2","M","A","4.456666667","Flight","C",31,36,0,18
"xJ","xJ2","M","A","4.456666667","Flight","C",36,39,0,19
"xJ","xJ2","M","A","4.456666667","Flight","C",39,40,0,20
"xJ","xJ2","M","A","4.456666667","Flight","C",40,43,0,21
"xJ","xJ2","M","A","4.456666667","Flight","C",43,44,0,22
"xJ","xJ2","M","A","4.456666667","Flight","C",44,45,0,23
"xJ","xJ2","M","A","4.456666667","Flight","C",45,46,0,24
"xJ","xJ2","M","A","4.456666667","Flight","C",46,47,0,25
"xJ","xJ2","M","A","4.456666667","Flight","C",47,48,0,26
"xJ","xJ2","M","A","4.456666667","Flight","C",48,49,0,27
"xJ","xJ2","M","A","4.456666667","Flight","C",49,51,0,28
"xJ","xJ2","M","A","4.456666667","Flight","C",51,52,0,29
"xJ","xJ2","M","A","4.456666667","Flight","C",52,53,0,30
"xJ","xJ2","M","A","4.456666667","Flight","C",53,54,0,31
"xJ","xJ2","M","A","4.456666667","Flight","C",54,55,0,32
"xJ","xJ2","M","A","4.456666667","Flight","C",55,56,0,33
"xJ","xJ2","M","A","4.456666667","Flight","C",56,57,0,34
"xJ","xJ2","M","A","4.456666667","Flight","C",57,58,0,35
"xJ","xJ2","M","A","4.456666667","Flight","C",58,59,0,36
"xJ","xJ2","M","A","4.456666667","Flight","C",59,60,0,37
"xJ","xJ2","M","A","4.456666667","Flight","C",60,61,0,38
"xJ","xJ2","M","A","4.456666667","Flight","C",61,62,0,39
"xJ","xJ2","M","A","4.456666667","Flight","C",62,63,0,40
"xJ","xJ2","M","A","4.456666667","Flight","C",63,64,0,41
"xJ","xJ2","M","A","4.456666667","Flight","C",64,65,0,42
"xJ","xJ2","M","A","4.456666667","Flight","C",65,66,0,43
"xJ","xJ2","M","A","4.456666667","Flight","C",66,67,0,44
"xJ","xJ2","M","A","4.456666667","Flight","C",67,68,0,45
"xJ","xJ2","M","A","4.456666667","Flight","C",68,69,0,46
"xJ","xJ2","M","A","4.456666667","Flight","C",69,70,0,47
"xJ","xJ2","M","A","4.456666667","Flight","C",70,71,0,48
"xJ","xJ2","M","A","4.456666667","Flight","C",71,72,0,49
"xJ","xJ2","M","A","4.456666667","Flight","C",72,73,0,50
"xJ","xJ2","M","A","4.456666667","Flight","C",73,74,0,51
"xJ","xJ2","M","A","4.456666667","Flight","C",74,75,0,52
"xJ","xJ2","M","A","4.456666667","Flight","C",75,76,0,53
"xJ","xJ2","M","A","4.456666667","Flight","C",76,77,0,54
"xJ","xJ2","M","A","4.456666667","Flight","C",77,78,0,55
"xJ","xJ2","M","A","4.456666667","Flight","C",78,79,0,56
"xJ","xJ2","M","A","4.456666667","Flight","C",79,80,0,57
"xJ","xJ2","M","A","4.456666667","Flight","C",80,82,0,58
"xJ","xJ2","M","A","4.456666667","Flight","C",82,83,0,59
"xJ","xJ2","M","A","4.456666667","Flight","C",83,84,0,60
"xJ","xJ2","M","A","4.456666667","Flight","C",84,85,0,61
"xJ","xJ2","M","A","4.456666667","Flight","C",85,86,0,62
"xJ","xJ2","M","A","4.456666667","Flight","C",86,87,0,63
"xJ","xJ2","M","A","4.456666667","Flight","C",87,89,0,64
"xJ","xJ2","M","A","4.456666667","Flight","C",89,90,0,65
"xJ","xJ2","M","A","4.456666667","Flight","C",90,91,0,66
"xJ","xJ2","M","A","4.456666667","Flight","C",91,92,0,67
"xJ","xJ2","M","A","4.456666667","Flight","C",92,93,0,68
"xJ","xJ2","M","A","4.456666667","Flight","C",93,94,0,69
"xJ","xJ2","M","A","4.456666667","Flight","C",94,95,0,70
"xJ","xJ2","M","A","4.456666667","Flight","C",95,96,0,71
"xJ","xJ2","M","A","4.456666667","Flight","C",96,97,0,72
"xJ","xJ2","M","A","4.456666667","Flight","C",97,98,0,73
"xJ","xJ2","M","A","4.456666667","Flight","C",98,99,0,74
"xJ","xJ2","M","A","4.456666667","Flight","C",99,100,0,75
"xJ","xJ2","M","A","4.456666667","Flight","C",100,102,0,76
"xJ","xJ2","M","A","4.456666667","Flight","C",102,103,0,77
"xJ","xJ2","M","A","4.456666667","Flight","C",103,105,0,78
"xJ","xJ2","M","A","4.456666667","Flight","C",105,106,0,79
"xJ","xJ2","M","A","4.456666667","Flight","C",106,107,0,80
"xJ","xJ2","M","A","4.456666667","Flight","C",107,108,0,81
"xJ","xJ2","M","A","4.456666667","Flight","C",108,109,0,82
"xJ","xJ2","M","A","4.456666667","Flight","C",109,110,0,83
"xJ","xJ2","M","A","4.456666667","Flight","C",110,111,0,84
"xJ","xJ2","M","A","4.456666667","Flight","C",111,112,0,85
